customer_id,registered_date,first_order_date,days_to_first_order
C951902L,13-01-2022,28-06-2022,166
C353600L,23-08-2021,26-01-2022,156
C892040L,01-09-2021,09-02-2021,-204
C355168L,18-11-2021,15-11-2021,-3
C284772L,16-09-2021,19-09-2021,3
C275774L,27-04-2022,27-04-2022,0
C602010L,21-07-2021,24-07-2021,3
C863279L,03-08-2021,08-04-2021,-117
C280189L,19-05-2022,05-03-2022,-75
C864099L,25-10-2021,25-10-2021,0
C920061L,26-12-2021,14-12-2021,-12
C663429L,20-07-2022,28-07-2022,8
C520677L,27-07-2021,25-07-2021,-2
C950477L,20-06-2022,06-01-2022,-165
C892839L,07-07-2022,08-12-2022,154
C423193L,03-02-2022,03-08-2022,181
C561993L,10-05-2022,17-06-2022,38
C175796L,27-10-2021,17-12-2021,51
C279695L,24-07-2021,07-12-2021,136
C249751L,19-06-2022,21-06-2022,2
C981321L,09-06-2022,13-06-2022,4
C704506L,05-07-2021,07-02-2021,-148
C211907L,08-08-2021,26-10-2021,79
C688485L,16-10-2021,10-10-2021,-6
C685143L,03-07-2021,24-07-2021,21
C984447L,23-08-2021,19-08-2021,-4
C430651L,10-08-2022,08-06-2022,-63
C827195L,23-05-2022,05-01-2022,-138
C243149L,16-11-2021,22-05-2022,187
C651145L,22-12-2021,18-12-2021,-4
C840846L,25-09-2021,12-08-2021,-44
C375865L,20-07-2022,07-07-2022,-13
C969725L,11-07-2022,08-11-2022,120
C811645L,16-12-2021,21-02-2022,67
C274430L,10-12-2021,12-06-2021,-181
C349727L,03-11-2021,01-08-2022,271
C657362L,06-11-2021,27-11-2021,21
C288707L,25-10-2021,27-10-2021,2
C662698L,06-05-2022,18-05-2022,12
C622883L,24-09-2021,05-08-2022,315
C702521L,08-09-2021,24-03-2022,197
C680109L,05-02-2022,24-07-2022,169
C784312L,18-02-2022,02-02-2022,-16
C491259L,06-07-2021,18-07-2021,12
C652399L,19-07-2021,13-08-2021,25
C893408L,25-07-2022,15-07-2022,-10
C405772L,02-05-2022,20-05-2022,18
C821685L,15-05-2022,23-05-2022,8
C355357L,01-05-2022,13-05-2022,12
C584050L,08-09-2021,06-11-2022,424
C131864L,16-06-2022,07-01-2022,-160
C496529L,10-03-2022,21-04-2022,42
C638768L,22-01-2022,13-04-2022,81
C738488L,28-08-2021,16-11-2021,80
C862627L,10-04-2022,29-04-2022,19
C613878L,20-07-2022,27-07-2022,7
C555980L,01-09-2021,24-05-2022,265
C370936L,02-03-2022,25-03-2022,23
C811269L,07-11-2021,01-04-2022,145
C670128L,01-12-2021,27-12-2021,26
C901850L,17-07-2021,25-07-2021,8
C700155L,10-10-2021,30-10-2021,20
C626266L,25-02-2022,14-02-2022,-11
C170689L,26-03-2022,24-03-2022,-2
C899603L,11-06-2022,08-05-2022,-34
C437231L,10-03-2022,22-03-2022,12
C352292L,11-08-2021,08-06-2021,-64
C236544L,24-10-2021,10-03-2021,-228
C140374L,06-12-2021,02-08-2022,239
C518000L,28-11-2021,20-11-2021,-8
C551004L,03-08-2021,08-06-2021,-56
C732178L,18-02-2022,27-02-2022,9
C843559L,05-10-2021,04-05-2022,211
C655359L,03-06-2022,14-06-2022,11
C600018L,16-01-2022,23-01-2022,7
C335422L,16-08-2021,21-08-2021,5
C313446L,11-03-2022,03-05-2022,53
C261243L,16-12-2021,28-12-2021,12
C382697L,01-02-2022,14-02-2022,13
C940442L,03-08-2021,27-09-2021,55
C618317L,26-10-2021,20-10-2021,-6
C220405L,07-11-2021,02-02-2022,87
C734921L,20-07-2021,13-07-2021,-7
C866259L,04-06-2022,24-06-2022,20
C383917L,23-09-2021,10-09-2021,-13
C727531L,16-11-2021,13-11-2021,-3
C629286L,14-09-2021,09-02-2021,-217
C538631L,08-11-2021,12-07-2021,-119
C321679L,10-06-2022,06-02-2022,-124
C872595L,05-07-2021,29-07-2021,24
C454802L,18-01-2022,01-07-2022,164
C973354L,14-09-2021,13-09-2021,-1
C742109L,15-03-2022,14-03-2022,-1
C468577L,06-09-2021,28-11-2021,83
C230372L,08-11-2021,27-11-2021,19
C560133L,25-06-2022,06-11-2022,134
C619834L,23-07-2022,25-07-2022,2
C217289L,07-05-2022,15-06-2022,39
C175928L,13-05-2022,29-06-2022,47
C427267L,23-09-2021,15-09-2021,-8
C168876L,27-01-2022,27-01-2022,0
C675106L,24-01-2022,16-01-2022,-8
C806822L,16-11-2021,03-12-2022,382
C911481L,22-03-2022,17-03-2022,-5
C849804L,21-05-2022,13-05-2022,-8
C441288L,05-10-2021,12-04-2021,-176
C966878L,17-08-2021,28-09-2021,42
C811785L,02-09-2021,09-12-2021,98
C602095L,06-09-2021,14-09-2021,8
C654626L,04-07-2022,19-07-2022,15
C132219L,11-07-2021,22-07-2022,376
C760531L,23-08-2021,08-12-2021,107
C716182L,26-07-2021,17-07-2021,-9
C437156L,22-08-2021,08-08-2021,-14
C486123L,13-01-2022,06-03-2022,52
C688872L,07-09-2021,01-05-2022,236
C870613L,10-06-2022,06-10-2022,118
C795690L,02-08-2021,18-08-2021,16
C287698L,23-08-2022,08-11-2022,77
C652064L,15-05-2022,21-05-2022,6
C304965L,13-07-2021,29-07-2022,381
C424077L,25-04-2022,29-04-2022,4
C682748L,06-07-2021,09-08-2021,34
C432990L,19-07-2022,14-07-2022,-5
C995963L,01-08-2021,08-05-2021,-85
C656885L,20-01-2022,08-07-2022,169
C644721L,08-09-2021,20-09-2021,12
C390635L,23-04-2022,04-06-2022,42
C209849L,09-09-2021,09-11-2021,61
C628905L,07-11-2021,07-05-2022,181
C701420L,12-10-2021,11-10-2021,-1
C855073L,06-10-2021,14-02-2022,131
C302826L,20-07-2022,07-04-2022,-104
C515694L,26-02-2022,24-02-2022,-2
C921743L,22-12-2021,12-09-2021,-101
C203780L,22-08-2021,17-08-2021,-5
C876819L,03-08-2021,27-08-2021,24
C549224L,12-03-2022,03-11-2022,236
C686567L,21-10-2021,05-12-2022,410
C324691L,03-10-2021,17-10-2021,14
C328919L,14-09-2021,18-09-2021,4
C727310L,27-02-2022,23-02-2022,-4
C610335L,25-11-2021,27-06-2022,214
C883838L,26-02-2022,22-02-2022,-4
C942567L,19-12-2021,15-12-2021,-4
C968454L,14-01-2022,28-01-2022,14
C361787L,20-11-2021,04-03-2022,104
C247805L,12-09-2021,09-05-2021,-126
C219387L,05-07-2021,04-03-2022,242
C313074L,08-02-2022,02-12-2022,297
C300950L,05-09-2021,28-07-2022,326
C181565L,01-03-2022,29-03-2022,28
C406498L,25-10-2021,24-10-2021,-1
C865251L,09-08-2021,18-09-2021,40
C873763L,09-09-2021,29-09-2021,20
C164454L,11-09-2021,08-12-2022,453
C219918L,16-08-2021,08-01-2021,-220
C552065L,27-06-2022,17-06-2022,-10
C589918L,20-08-2021,14-08-2021,-6
C901601L,04-04-2022,04-02-2022,-59
C242911L,17-07-2022,16-07-2022,-1
C236137L,07-10-2021,06-06-2022,242
C494613L,11-04-2022,04-02-2022,-66
C844320L,27-07-2021,31-07-2021,4
C513549L,28-09-2021,10-12-2021,73
C333874L,03-05-2022,25-05-2022,22
C621610L,13-07-2022,07-11-2022,117
C327170L,23-05-2022,14-05-2022,-9
C800316L,27-01-2022,19-01-2022,-8
C140964L,26-09-2021,06-11-2022,406
C714613L,26-02-2022,02-02-2022,-24
C681808L,24-07-2022,30-07-2022,6
C188576L,09-09-2021,16-09-2021,7
C236335L,12-09-2021,09-08-2021,-34
C411376L,28-06-2022,26-06-2022,-2
C186002L,25-07-2022,26-07-2022,1
C824945L,28-05-2022,19-05-2022,-9
C693415L,12-04-2022,15-04-2022,3
C760428L,19-07-2021,31-07-2021,12
C356966L,22-04-2022,05-07-2022,74
C924660L,27-07-2022,22-07-2022,-5
C665419L,06-07-2022,30-07-2022,24
C653890L,13-07-2022,22-07-2022,9
C356795L,08-08-2021,08-10-2021,61
C966663L,23-02-2022,02-10-2022,221
C506612L,27-08-2021,08-07-2021,-50
C552927L,27-05-2022,20-05-2022,-7
C539168L,17-11-2021,07-09-2022,294
C263063L,24-05-2022,05-12-2022,195
C499302L,13-07-2022,28-07-2022,15
C901461L,04-10-2021,25-10-2021,21
C658568L,06-09-2021,15-09-2021,9
C773860L,19-05-2022,31-05-2022,12
C560959L,01-06-2022,06-05-2022,-26
C252035L,11-04-2022,04-09-2022,146
C254504L,06-06-2022,18-06-2022,12
C787008L,22-04-2022,04-12-2022,226
C538697L,16-03-2022,31-03-2022,15
C761435L,05-10-2021,10-12-2021,66
C336567L,03-02-2022,15-02-2022,12
C659113L,15-07-2021,26-07-2021,11
C692945L,20-09-2021,09-07-2021,-73
C525578L,03-04-2022,25-04-2022,22
C333086L,23-07-2021,23-07-2021,0
C900524L,27-03-2022,08-09-2022,165
C533504L,12-05-2022,21-05-2022,9
C222341L,20-11-2021,27-04-2022,158
C807487L,26-11-2021,14-05-2022,169
C670792L,21-07-2021,07-03-2021,-136
C225415L,04-07-2021,07-01-2021,-178
C955739L,10-08-2021,21-11-2021,103
C513079L,09-02-2022,02-10-2022,235
C169476L,28-04-2022,08-10-2022,163
C575152L,10-09-2021,09-07-2021,-63
C566168L,09-04-2022,20-04-2022,11
C555148L,08-05-2022,15-05-2022,7
C543805L,01-07-2022,07-03-2022,-116
C199971L,24-10-2021,03-02-2022,102
C415262L,14-01-2022,27-03-2022,72
C438206L,25-05-2022,24-05-2022,-1
C296643L,08-05-2022,05-08-2022,89
C509242L,28-05-2022,15-05-2022,-13
C315164L,05-11-2021,22-05-2022,198
C611418L,22-12-2021,12-11-2021,-40
C438910L,02-07-2022,07-08-2022,36
C586337L,16-09-2021,21-10-2021,35
C649688L,26-11-2021,28-12-2021,32
C303491L,01-06-2022,13-06-2022,12
C871045L,10-10-2021,04-01-2022,86
C818119L,11-05-2022,21-05-2022,10
C952783L,19-09-2021,26-09-2021,7
C701690L,06-05-2022,16-05-2022,10
C749915L,23-05-2022,27-06-2022,35
C476516L,24-10-2021,14-10-2021,-10
C992994L,08-06-2022,06-02-2022,-122
C214771L,12-10-2021,02-11-2022,386
C261226L,17-05-2022,19-05-2022,2
C570821L,05-07-2022,08-04-2022,-88
C697518L,06-06-2022,06-05-2022,-31
C362244L,08-10-2021,01-10-2022,358
C228751L,17-04-2022,17-04-2022,0
C790783L,21-09-2021,24-05-2022,245
C559107L,13-12-2021,23-04-2022,131
C998826L,14-07-2022,07-09-2022,55
C447442L,07-08-2021,13-08-2021,6
C154448L,02-05-2022,06-06-2022,35
C898194L,25-11-2021,18-11-2021,-7
C817633L,04-03-2022,19-03-2022,15
C272818L,07-05-2022,16-05-2022,9
C856647L,03-03-2022,26-03-2022,23
C802022L,08-06-2022,24-06-2022,16
C138865L,04-01-2022,21-01-2022,17
C507554L,10-07-2021,07-05-2021,-64
C436011L,22-11-2021,25-11-2021,3
C262851L,23-05-2022,23-05-2022,0
C141366L,17-02-2022,02-03-2022,13
C268424L,02-11-2021,23-11-2021,21
C288695L,06-04-2022,29-06-2022,84
C996931L,23-09-2021,24-09-2021,1
C738132L,23-11-2021,11-06-2021,-165
C545162L,19-07-2021,07-03-2021,-134
C958375L,27-01-2022,08-11-2022,285
C735448L,06-06-2022,06-09-2022,92
C516797L,05-05-2022,23-05-2022,18
C653582L,23-11-2021,17-12-2021,24
C497410L,17-10-2021,10-06-2021,-129
C555478L,17-05-2022,05-06-2022,19
C930724L,02-11-2021,01-06-2022,211
C302068L,09-03-2022,19-03-2022,10
C315409L,21-09-2021,09-08-2021,-43
C888223L,12-11-2021,22-11-2021,10
C916534L,17-07-2022,07-10-2022,82
C628245L,12-04-2022,05-01-2022,-97
C327193L,11-06-2022,24-06-2022,13
C299981L,03-07-2022,28-07-2022,25
C844341L,04-08-2021,19-08-2021,15
C991374L,23-10-2021,12-07-2021,-103
C601564L,07-02-2022,05-03-2022,26
C133037L,28-12-2021,25-12-2021,-3
C763177L,18-07-2022,28-07-2022,10
C787096L,09-03-2022,03-03-2022,-6
C538976L,20-05-2022,05-07-2022,46
C975828L,17-07-2021,18-07-2021,1
C339933L,05-07-2022,07-05-2022,-59
C835751L,26-03-2022,03-09-2022,161
C990599L,13-07-2021,22-09-2021,71
C495199L,11-03-2022,26-03-2022,15
C550990L,16-09-2021,09-04-2021,-160
C296839L,20-08-2021,14-08-2021,-6
C362680L,21-02-2022,02-09-2022,193
C852869L,13-10-2021,17-10-2021,4
C377488L,19-07-2022,07-04-2022,-103
C732517L,22-07-2022,26-07-2022,4
C607672L,04-08-2021,08-07-2021,-27
C883450L,06-11-2021,20-12-2021,44
C936732L,06-10-2021,10-12-2021,65
C494873L,18-09-2021,19-09-2021,1
C130292L,28-04-2022,16-06-2022,49
C595846L,12-10-2021,25-10-2021,13
C950260L,24-08-2022,08-08-2022,-16
C947564L,26-07-2021,07-12-2021,134
C666371L,23-08-2021,28-10-2021,66
C345656L,05-09-2021,10-04-2021,-148
C420873L,22-06-2022,06-11-2022,137
C842170L,16-11-2021,19-11-2021,3
C466208L,12-06-2022,18-06-2022,6
C516284L,16-09-2021,25-02-2022,162
C685248L,15-11-2021,19-11-2021,4
C776042L,11-07-2022,07-09-2022,58
C543751L,24-04-2022,16-04-2022,-8
C685247L,17-03-2022,23-03-2022,6
C465391L,28-07-2021,27-09-2021,61
C153430L,27-01-2022,01-11-2022,278
C804277L,02-01-2022,17-01-2022,15
C386328L,24-07-2021,18-01-2022,178
C551504L,24-07-2021,17-07-2021,-7
C665170L,26-05-2022,06-05-2022,-20
C261650L,14-04-2022,18-04-2022,4
C118321L,11-08-2022,08-09-2022,28
C522507L,27-05-2022,20-05-2022,-7
C481158L,12-11-2021,24-11-2021,12
C366090L,26-12-2021,18-12-2021,-8
C838910L,01-02-2022,02-05-2022,90
C835947L,11-10-2021,19-10-2021,8
C200120L,10-04-2022,04-09-2022,147
C671880L,22-05-2022,30-05-2022,8
C926914L,14-03-2022,28-03-2022,14
C356347L,28-11-2021,03-09-2022,279
C171874L,12-11-2021,22-11-2021,10
C459010L,05-08-2021,22-08-2021,17
C134982L,05-03-2022,26-03-2022,21
C231527L,01-02-2022,19-02-2022,18
C383266L,13-08-2022,08-10-2022,56
C207960L,25-08-2021,17-08-2021,-8
C927578L,10-03-2022,03-10-2022,207
C171718L,16-09-2021,14-09-2021,-2
C167482L,17-02-2022,21-02-2022,4
C559720L,09-02-2022,02-05-2022,82
C395575L,17-01-2022,19-01-2022,2
C199888L,23-09-2021,09-07-2021,-76
C725776L,03-11-2021,11-12-2021,38
C257349L,17-07-2022,23-07-2022,6
C438346L,13-06-2022,06-06-2022,-7
C447712L,24-02-2022,02-09-2022,190
C668686L,16-08-2021,08-01-2021,-220
C794471L,24-08-2021,25-08-2021,1
C304906L,01-05-2022,23-05-2022,22
C744751L,19-06-2022,15-06-2022,-4
C876106L,15-01-2022,15-01-2022,0
C547850L,07-09-2021,11-12-2021,95
C541943L,21-07-2021,30-10-2021,101
C580039L,25-04-2022,24-04-2022,-1
C380765L,21-07-2022,07-01-2022,-195
C477975L,21-08-2021,31-08-2021,10
C845303L,15-07-2021,30-07-2021,15
C818614L,07-08-2021,08-11-2021,93
C331164L,17-01-2022,24-03-2022,66
C482397L,14-06-2022,18-06-2022,4
C910877L,19-01-2022,17-01-2022,-2
C278349L,15-08-2021,17-08-2021,2
C895872L,26-08-2021,15-08-2021,-11
C307227L,17-11-2021,29-11-2021,12
C367827L,13-01-2022,23-01-2022,10
C827470L,25-01-2022,01-10-2022,249
C282103L,06-05-2022,15-05-2022,9
C306419L,21-02-2022,26-02-2022,5
C796546L,08-12-2021,12-05-2021,-210
C812780L,24-07-2021,09-07-2021,-15
C149142L,26-09-2021,09-03-2021,-201
C282625L,09-07-2021,20-07-2021,11
C404198L,06-11-2021,24-11-2021,18
C860360L,09-09-2021,30-11-2021,82
C585410L,26-08-2021,17-08-2021,-9
C567506L,05-08-2021,28-08-2021,23
C276022L,09-04-2022,15-04-2022,6
C440306L,23-06-2022,06-08-2022,44
C739066L,15-08-2021,31-07-2022,350
C648398L,08-07-2021,09-03-2021,-121
C498837L,07-12-2021,15-12-2021,8
C418606L,03-01-2022,01-05-2022,118
C955474L,15-02-2022,02-02-2022,-13
C661990L,23-09-2021,14-03-2022,172
C840493L,04-01-2022,29-01-2022,25
C869500L,11-08-2021,08-01-2021,-215
C491806L,04-05-2022,24-05-2022,20
C185073L,14-06-2022,06-05-2022,-39
C363544L,27-09-2021,22-09-2021,-5
C419376L,15-09-2021,10-03-2021,-189
C760843L,04-10-2021,25-10-2021,21
C185164L,26-11-2021,19-11-2021,-7
C117787L,02-12-2021,27-12-2021,25
C522289L,10-02-2022,17-02-2022,7
C353808L,09-05-2022,21-05-2022,12
C417156L,07-07-2021,07-08-2021,31
C160222L,11-08-2021,09-11-2021,90
C657141L,25-01-2022,25-01-2022,0
C456281L,16-11-2021,24-11-2021,8
C613165L,27-12-2021,12-02-2021,-318
C668230L,13-01-2022,26-01-2022,13
C352450L,09-02-2022,02-01-2022,-38
C240510L,24-10-2021,11-05-2021,-166
C714316L,15-10-2021,10-03-2021,-219
C355195L,15-03-2022,20-03-2022,5
C728795L,11-01-2022,23-01-2022,12
C949560L,02-08-2022,08-12-2022,128
C951955L,25-08-2021,17-08-2021,-8
C396511L,10-04-2022,06-01-2022,-94
C263693L,18-09-2021,13-05-2022,237
C280961L,09-02-2022,02-10-2022,235
C675127L,16-02-2022,02-10-2022,228
C484957L,28-07-2021,13-08-2021,16
C176578L,23-08-2021,08-08-2021,-15
C510154L,17-07-2022,07-04-2022,-101
C716226L,28-06-2022,22-06-2022,-6
C412410L,28-07-2021,11-05-2021,-78
C691189L,21-06-2022,06-10-2022,107
C379450L,02-02-2022,22-02-2022,20
C405083L,16-08-2021,19-08-2021,3
C451823L,23-10-2021,10-06-2021,-135
C159556L,09-06-2022,30-06-2022,21
C581717L,06-08-2021,26-08-2021,20
C963211L,06-09-2021,21-09-2021,15
C164230L,13-11-2021,28-12-2021,45
C552458L,24-10-2021,19-03-2022,146
C853853L,10-07-2021,18-11-2021,131
C990726L,16-03-2022,03-09-2022,171
C694207L,18-09-2021,09-03-2021,-193
C706912L,09-05-2022,28-05-2022,19
C867277L,21-01-2022,20-01-2022,-1
C994155L,27-01-2022,20-01-2022,-7
C234358L,17-06-2022,08-03-2022,-101
C822619L,05-07-2022,07-03-2022,-120
C917631L,06-01-2022,25-01-2022,19
C887896L,20-08-2022,08-07-2022,-43
C416934L,28-08-2021,26-08-2021,-2
C944883L,01-07-2021,07-02-2021,-144
C193600L,09-08-2022,08-04-2022,-123
C607220L,16-11-2021,13-08-2022,270
C945996L,26-07-2021,30-07-2021,4
C763103L,24-05-2022,19-05-2022,-5
C572270L,26-01-2022,28-02-2022,33
C932944L,22-11-2021,23-11-2021,1
C267397L,08-10-2021,17-10-2021,9
C774835L,12-10-2021,22-06-2022,253
C163269L,24-11-2021,07-10-2022,317
C386951L,04-02-2022,19-02-2022,15
C187290L,12-09-2021,05-07-2022,296
C156505L,28-07-2021,07-09-2021,41
C464900L,15-05-2022,25-05-2022,10
C870086L,17-01-2022,23-01-2022,6
C207844L,17-12-2021,15-12-2021,-2
C765928L,03-04-2022,25-04-2022,22
C334170L,06-12-2021,31-12-2021,25
C799968L,05-03-2022,17-03-2022,12
C507691L,22-08-2022,08-01-2022,-226
C364511L,06-02-2022,27-02-2022,21
C690140L,25-07-2021,26-07-2021,1
C827907L,01-10-2021,13-10-2021,12
C971900L,22-07-2021,18-07-2021,-4
C176792L,01-07-2021,13-11-2021,135
C454739L,27-07-2021,07-09-2021,42
C713963L,04-05-2022,13-07-2022,70
C636477L,24-02-2022,04-12-2022,283
C155618L,24-08-2021,17-08-2021,-7
C494942L,17-07-2021,07-05-2021,-71
C140150L,20-08-2021,28-10-2021,69
C694803L,23-11-2021,13-11-2021,-10
C689256L,10-10-2021,28-10-2021,18
C240610L,24-08-2022,08-09-2022,15
C910116L,15-03-2022,20-03-2022,5
C966450L,14-05-2022,15-07-2022,62
C139201L,18-07-2021,07-05-2021,-72
C713657L,19-08-2021,08-12-2021,111
C527232L,13-08-2021,22-01-2022,162
C653993L,01-05-2022,15-05-2022,14
C411467L,01-07-2021,07-11-2021,129
C536378L,25-04-2022,04-08-2022,101
C588962L,01-04-2022,04-02-2022,-56
C347383L,11-03-2022,17-05-2022,67
C620104L,17-05-2022,17-05-2022,0
C664917L,08-11-2021,14-01-2022,67
C725478L,19-07-2021,14-07-2021,-5
C862535L,18-05-2022,05-12-2022,201
C811149L,11-01-2022,29-01-2022,18
C551264L,26-07-2021,27-07-2021,1
C203175L,14-06-2022,22-06-2022,8
C421227L,25-03-2022,18-03-2022,-7
C940603L,02-09-2021,30-09-2021,28
C917797L,22-01-2022,25-01-2022,3
C735927L,11-11-2021,30-12-2021,49
C423010L,09-02-2022,02-04-2022,52
C666013L,22-04-2022,04-02-2022,-77
C882803L,01-12-2021,27-12-2021,26
C291019L,14-02-2022,03-02-2022,-11
C718522L,21-07-2022,16-07-2022,-5
C562870L,11-05-2022,28-05-2022,17
C519036L,16-04-2022,04-05-2022,18
C119111L,07-03-2022,28-03-2022,21
C682296L,09-07-2021,29-04-2022,294
C127916L,13-12-2021,21-06-2022,190
C806991L,20-05-2022,18-05-2022,-2
C401196L,13-08-2021,08-01-2021,-217
C376366L,11-10-2021,18-10-2021,7
C411792L,02-07-2021,17-07-2021,15
C427154L,18-07-2021,15-01-2022,181
C432825L,20-09-2021,24-09-2021,4
C619661L,15-12-2021,31-12-2021,16
C341700L,19-05-2022,15-05-2022,-4
C813844L,05-08-2021,24-10-2021,80
C273269L,06-10-2021,23-10-2021,17
C557586L,03-04-2022,17-07-2022,105
C533294L,14-03-2022,25-03-2022,11
C738928L,07-12-2021,12-07-2021,-148
C164534L,06-07-2021,08-11-2021,125
C780297L,25-01-2022,02-12-2022,311
C823087L,26-04-2022,04-12-2022,222
C866995L,01-03-2022,29-03-2022,28
C493516L,26-01-2022,19-01-2022,-7
C803470L,25-10-2021,23-06-2022,241
C115187L,23-12-2021,12-01-2021,-345
C886734L,10-07-2021,19-07-2021,9
C276960L,20-11-2021,28-11-2021,8
C670878L,15-03-2022,03-02-2022,-40
C347288L,04-12-2021,12-06-2021,-175
C194988L,07-07-2021,31-08-2021,55
C827265L,01-09-2021,25-09-2021,24
C231924L,19-12-2021,27-12-2021,8
C595809L,09-10-2021,10-03-2021,-213
C953155L,15-09-2021,09-03-2021,-190
C127184L,09-04-2022,04-07-2022,86
C208006L,27-07-2022,20-07-2022,-7
C134413L,16-11-2021,01-04-2022,136
C867922L,22-06-2022,20-06-2022,-2
C873482L,18-02-2022,24-02-2022,6
C871706L,27-03-2022,30-03-2022,3
C415843L,14-08-2021,20-08-2021,6
C713301L,26-07-2021,22-07-2021,-4
C299959L,25-10-2021,02-04-2022,159
C533080L,09-06-2022,06-03-2022,-95
C713173L,16-02-2022,21-03-2022,33
C781599L,22-06-2022,24-06-2022,2
C139722L,21-09-2021,09-08-2021,-43
C498440L,24-04-2022,25-07-2022,92
C580181L,20-10-2021,22-10-2021,2
C945602L,08-03-2022,25-03-2022,17
C675039L,13-07-2022,07-02-2022,-156
C123091L,05-02-2022,02-02-2022,-3
C632012L,28-06-2022,25-06-2022,-3
C565605L,10-12-2021,27-12-2021,17
C149387L,21-07-2021,07-02-2021,-164
C653565L,09-06-2022,13-06-2022,4
C279241L,25-09-2021,15-05-2022,232
C866875L,17-05-2022,20-05-2022,3
C340781L,02-03-2022,25-03-2022,23
C971803L,23-11-2021,25-11-2021,2
C238651L,11-07-2022,19-07-2022,8
C532480L,03-06-2022,30-06-2022,27
C870711L,20-11-2021,30-11-2021,10
C337184L,04-01-2022,14-01-2022,10
C579669L,23-02-2022,26-04-2022,62
C506457L,16-03-2022,27-03-2022,11
C953757L,22-03-2022,03-12-2022,256
C430127L,03-07-2022,28-07-2022,25
C700972L,24-07-2021,17-07-2021,-7
C350869L,04-07-2022,21-07-2022,17
C359192L,20-06-2022,25-06-2022,5
C840288L,21-03-2022,21-03-2022,0
C160389L,06-11-2021,16-05-2022,191
C507202L,13-10-2021,24-10-2021,11
C865004L,11-07-2021,24-07-2021,13
C462580L,22-10-2021,11-01-2021,-284
C653184L,25-01-2022,01-10-2022,249
C454136L,20-08-2021,10-10-2021,51
C883317L,05-11-2021,04-07-2022,241
C535620L,05-01-2022,01-04-2022,86
C702933L,13-12-2021,12-12-2021,-1
C165178L,19-10-2021,04-09-2022,320
C160960L,11-07-2021,31-07-2021,20
C415020L,14-10-2021,15-10-2021,1
C248905L,05-06-2022,06-09-2022,93
C899734L,04-09-2021,19-05-2022,257
C911330L,10-01-2022,20-01-2022,10
C168628L,06-03-2022,22-03-2022,16
C616920L,05-03-2022,20-03-2022,15
C481499L,27-12-2021,28-12-2021,1
C312859L,05-05-2022,06-10-2022,154
C127811L,28-02-2022,19-02-2022,-9
C275711L,05-10-2021,29-12-2021,85
C940970L,18-05-2022,23-05-2022,5
C795657L,03-01-2022,13-01-2022,10
C374285L,25-02-2022,02-07-2022,127
C755329L,02-05-2022,19-05-2022,17
C127878L,13-09-2021,30-09-2021,17
C824702L,16-03-2022,21-06-2022,97
C331675L,15-12-2021,22-12-2021,7
C370725L,09-09-2021,09-11-2021,61
C518179L,20-09-2021,01-02-2022,134
C724757L,25-09-2021,10-02-2021,-227
C363738L,09-07-2022,25-07-2022,16
C232436L,11-10-2021,10-08-2021,-62
C592986L,04-10-2021,10-03-2021,-208
C693623L,05-03-2022,03-01-2022,-61
C746973L,11-07-2021,17-06-2022,341
C242328L,19-04-2022,04-06-2022,46
C198663L,04-07-2021,21-07-2021,17
C607251L,27-07-2021,18-09-2021,53
C656022L,04-07-2021,11-01-2021,-174
C619230L,16-11-2021,12-01-2021,-308
C856079L,27-11-2021,26-11-2021,-1
C896860L,01-11-2021,16-12-2021,45
C751424L,16-11-2021,18-01-2022,63
C888813L,17-09-2021,13-09-2021,-4
C125658L,11-08-2021,21-09-2021,41
C246762L,08-05-2022,21-05-2022,13
C263339L,28-03-2022,26-07-2022,120
C287024L,07-03-2022,19-04-2022,43
C433996L,17-02-2022,22-02-2022,5
C747623L,20-04-2022,17-04-2022,-3
C869011L,28-03-2022,03-01-2022,-84
C191359L,10-01-2022,23-01-2022,13
C927784L,27-12-2021,12-11-2021,-45
C992247L,12-03-2022,13-03-2022,1
C182772L,07-05-2022,25-07-2022,79
C711121L,17-03-2022,17-03-2022,0
C469738L,14-07-2021,04-04-2022,264
C189126L,01-05-2022,05-05-2022,4
C146418L,05-12-2021,15-12-2021,10
C540855L,06-05-2022,21-05-2022,15
C143765L,25-10-2021,21-10-2021,-4
C370700L,04-08-2022,13-08-2022,9
C960072L,19-09-2021,29-09-2021,10
C322065L,10-07-2022,16-07-2022,6
C778147L,15-05-2022,21-05-2022,6
C295434L,07-06-2022,29-06-2022,22
C489717L,13-02-2022,25-02-2022,12
C189167L,20-04-2022,25-07-2022,96
C619677L,22-10-2021,10-12-2021,49
C139066L,25-03-2022,21-03-2022,-4
C606338L,01-07-2022,31-07-2022,30
C987678L,20-08-2022,08-01-2022,-224
C174733L,14-05-2022,22-05-2022,8
C178431L,17-03-2022,14-06-2022,89
C515315L,11-07-2022,07-09-2022,58
C996869L,10-02-2022,02-10-2022,234
C961302L,20-09-2021,07-10-2022,382
C667472L,23-06-2022,15-06-2022,-8
C262624L,16-03-2022,23-03-2022,7
C936402L,03-05-2022,23-05-2022,20
C330986L,20-10-2021,23-10-2021,3
C903849L,07-01-2022,03-11-2022,300
C183650L,16-07-2021,25-07-2021,9
C289731L,22-03-2022,03-07-2022,103
C523551L,12-07-2022,30-07-2022,18
C414142L,09-08-2022,08-04-2022,-123
C816989L,03-02-2022,28-02-2022,25
C650808L,09-08-2022,08-01-2022,-213
